=HYPERLINK("https://www.pbs.org/video/episode-3-0p5r5f/";"Seaside Hotel, S05E03, Episode 3")			00:47:12			TV-MA	Mr. Molin has come down with a nervous stomach. Mrs. Molin is looking forward to filming Amanda’s advertisement with Mr. Weyse. Valter is trying his luck with Edith, and Mr. Aurland makes a suggestion that surprises the sensible Otilia.
=HYPERLINK("https://www.pbs.org/video/episode-4-ahauww/";"Seaside Hotel, S05E04, Episode 4")			00:45:25			TV-MA	Severin has been stung by a wasp. A meeting between Morten and Madsen turns out quite differently from what Madsen feared. Edith has fallen head over heels in love, which is insufferable for Otilia. Fie is faced with a dilemma about Ane.
=HYPERLINK("https://www.pbs.org/video/episode-5-msnxpj/";"Seaside Hotel, S05E05, Episode 5")			00:47:07			TV-MA	Madsen is certain that Morten is trying to trick him and forces Max to spy for him. Ane’s newborn baby is placed at an unknown orphanage. Fie realizes that Jesper is the only one who can help them but how does she find him? Visitors arrive from south of the border. And the power game continues between the Molins, which starts a love-avalanche rolling through the hotel.
=HYPERLINK("https://www.pbs.org/video/episode-6-lgccz2/";"Seaside Hotel, S05E06, Episode 6")			00:49:13			TV-MA	January 1933: Madsen and Mr. Frigh convince Fie to open the hotel off season for a surprise party. The regular guests defy both winter and the political crisis and set sail. But what will the newlyweds think of the surprise?
=HYPERLINK("https://www.pbs.org/video/welcome-home-usgzg4/";"Seaside Hotel, S06E01, Welcome Home")			00:50:27			TV-MA	The regulars are back to escape their troubles. Amanda is struggling to keep her small film company alive and Weyse is suffering from stage fright.
=HYPERLINK("https://www.pbs.org/video/a-happy-childhood-uzdf7q/";"Seaside Hotel, S06E02, A Happy Childhood")			00:47:26			TV-MA	Leslie is fascinated by the maid Nana, who saved him from drowning, and proposes a secret date. Mrs. Fjeldso receives some alarming news.
=HYPERLINK("https://www.pbs.org/video/the-stranger-r2my2b/";"Seaside Hotel, S06E03, The Stranger")			00:47:34			TV-MA	Waves are created at the small hotel when Mrs. Fjeldso's relative, the Austrian Jew Robert, escapes from a German concentration camp.
=HYPERLINK("https://www.pbs.org/video/new-plans-w758lx/";"Seaside Hotel, S06E04, New Plans")			00:47:24			TV-MA	Mr. Madsen is close to the goal of his dreams, to be allowed to build in Germany, but what if the Nazis find out about Robert?
=HYPERLINK("https://www.pbs.org/video/soldiers-hvfs5h/";"Seaside Hotel, S06E05, Soldiers")			00:47:28			TV-MA	After partying with the young people for a few days, Weyse returns to the hotel for some peace. However, his troubles have only just begun.
=HYPERLINK("https://www.pbs.org/video/a-new-beginning-jacone/";"Seaside Hotel, S06E06, A New Beginning")			00:47:56			TV-MA	Mr. Madsen must step carefully if he is to preserve both his marriage and the land agreement with Germany. Amanda finds her way to a new beginning.
=HYPERLINK("https://www.pbs.org/video/no-germans-here-hvglnk/";"Seaside Hotel, S07E01, No Germans Here")			00:48:17			TV-MA	Despite the war, new owner Amanda opens the doors for her first season: the guests are relieved to escape from the German uniforms in the streets.
=HYPERLINK("https://www.pbs.org/video/collaboration-flfhel/";"Seaside Hotel, S07E02, Collaboration")			00:46:20			TV-MA	While Mrs. Weyse makes a dangerous discovery, Molin returns from Berlin with an offer to Madsen for a new cooperation with the Germans.
=HYPERLINK("https://www.pbs.org/video/summer-sea-yrq1o6/";"Seaside Hotel, S07E03, Summer & Sea")			00:48:06			TV-MA	Weyse must learn to sing in German or else the hotel will be confiscated by the Germans. Madsen is close to agreeing to Aalborg Airport’s expansion.
=HYPERLINK("https://www.pbs.org/video/vandalism-utukfu/";"Seaside Hotel, S07E04, Vandalism")			00:47:31			TV-MA	When the Foreign Affairs Minister expresses admiration for the great German victories, Vetterstrom thinks it’s time to show national sentiment.
=HYPERLINK("https://www.pbs.org/video/a-gentleman-from-copenhagen-c8lieu/";"Seaside Hotel, S07E05, A Gentleman from Copenhagen")			00:47:37			TV-MA	While Weyse has got some hope back after shooting the film, Ane helps Morten spy on Madsen about his airport expansion work for the Germans.
=HYPERLINK("https://www.pbs.org/video/obsessed-ooy4ba/";"Seaside Hotel, S07E06, Obsessed")			00:48:12			TV-MA	Summer is almost over, and guests prepare to go home. But when Amanda rejects a Nazi officer’s advances, the whole hotel is under threat.
=HYPERLINK("https://www.pbs.org/video/were-not-talking-about-that-rze3gm/";"Seaside Hotel, S08E01, We're Not Talking About That")			00:50:15			TV-MA	The regulars are back, and everything is looking promising, until a Communist painter, two German soldiers and an orthopedic surgeon arrive.
=HYPERLINK("https://www.pbs.org/video/chocolate-and-whipped-cream-hyouad/";"Seaside Hotel, S08E02, Chocolate and Whipped Cream")			00:49:51			TV-MA	A plan is born in a bid to get rid of the unwanted guests. Meanwhile, Madsen gets involved in the fate of a young German solider.
=HYPERLINK("https://www.pbs.org/video/the-letter-lntgv2/";"Seaside Hotel, S08E03, The Letter")			00:48:50			TV-MA	A letter to the young German soldier causes big problems. Bertha volunteers to spy.
=HYPERLINK("https://www.pbs.org/video/something-for-something-ju7i3c/";"Seaside Hotel, S08E04, Something for Something")			00:49:03			TV-MA	Merchant Madsen feels complicit in the young German soldier’s desertion, but it won't be the last time their paths meet.
=HYPERLINK("https://www.pbs.org/video/the-nail-h5plnc/";"Seaside Hotel, S08E05, The Nail")			00:51:06			TV-MA	When a detached German sea mine is washed ashore just down from the hotel, it becomes the beginning of a dramatic end to the guests' holiday.
=HYPERLINK("https://www.pbs.org/video/episode-1-mtjbs8/";"Seaside Hotel, S09E01, Episode 1")			00:50:37			TV-MA	Amanda and Frida arrive at the hotel and begin renovating after four years of war.
=HYPERLINK("https://www.pbs.org/video/episode-2-lek8cr/";"Seaside Hotel, S09E02, Episode 2")			00:50:01			TV-MA	Believing that Sarah is his daughter, Edward begins getting close to her.
=HYPERLINK("https://www.pbs.org/video/episode-3-xgtgo1/";"Seaside Hotel, S09E03, Episode 3")			00:50:09			TV-MA	When Sarah's grandparents are robbed, she needs help convincing the police to investigate.
=HYPERLINK("https://www.pbs.org/video/episode-4-jy0oym/";"Seaside Hotel, S09E04, Episode 4")			00:49:49			TV-MA	Feeling ignored while Edward spends time with Sarah, his wife sees another man.
=HYPERLINK("https://www.pbs.org/video/episode-5-azdfzr/";"Seaside Hotel, S09E05, Episode 5")			00:50:40			TV-MA	Amanda hasn't heard from Frida's father in four days and begins to get anxious.
=HYPERLINK("https://www.pbs.org/show/sisi-austrian-empress/";"Sisi: Austrian Empress")	1	6		Drama	German		Witness the rise of Empress Elisabeth of Austria--Sisi--from the perspective of her closest confidants. In German.
=HYPERLINK("https://www.pbs.org/video/episode-1-boxdcv/";"Sisi: Austrian Empress, S01E01, Episode 1")			00:52:44			TV-MA	Sisi's sister Nene is to marry Emperor Franz Joseph I of Austria. Sisi reluctantly travels to Bad Ischl for the engagement, but things do not go to plan.
=HYPERLINK("https://www.pbs.org/video/episode-2-c67neq/";"Sisi: Austrian Empress, S01E02, Episode 2")			00:52:58			TV-MA	The engagement to Franz completely changes Sisi's life. As she prepares for life at court, Sisi finds an unusual friend and close confidant.
=HYPERLINK("https://www.pbs.org/video/episode-3-biyc7l/";"Sisi: Austrian Empress, S01E03, Episode 3")			00:51:11			TV-MA	When Sisi's family leaves, she collapses. On their honeymoon, the imperial couple is slowly getting closer, and it is Sisi who helps Franz to appease the rebellious Hungarians.
=HYPERLINK("https://www.pbs.org/video/episode-4-qhvghk/";"Sisi: Austrian Empress, S01E04, Episode 4")			00:51:11			TV-MA	Love blossoms between the imperial couple while the political situation continues to escalate. Countess Esterhazy tries to play peacemaker, but there is an assassination attempt at Sisi's baptism.
=HYPERLINK("https://www.pbs.org/video/episode-5-tekbcz/";"Sisi: Austrian Empress, S01E05, Episode 5")			00:51:14			TV-MA	Franz barely survives the attempt on his life. The war is a disaster for Austria. And most tragically, Sophie is very ill.
=HYPERLINK("https://www.pbs.org/video/episode-6-1qbrdh/";"Sisi: Austrian Empress, S01E06, Episode 6")			00:51:11			TV-MA	Sisi and Franz drive back to Vienna with their daughter’s body. Relations with Hungary have improved, and Sisi urges Franz to negotiate with Napoleon III.
=HYPERLINK("https://www.pbs.org/show/st-maik/";"St. Maik")	3	28		Drama	German		Con artist Maik Schafer trades his fake conductor's suit for a real soutane while trying to escape a train job gone wrong. Standing in for the new vicar in the catholic parish of Lauterberg, Maik finds himself caught up in the parish members' fates and fortunes, and deals with their problems in his own unconventional way. In German.
=HYPERLINK("https://www.pbs.org/video/episode-1-hhl48m/";"St. Maik, S01E01, Out of the Frying Pan, Into the Church")			00:45:15			TV-MA	During a robbery gone sideways, Maik switches identities with a priest and suddenly becomes Lauterberg?s newest moral authority.
=HYPERLINK("https://www.pbs.org/video/episode-2-d7w01u/";"St. Maik, S01E02, A Nearly Secure Bank")			00:45:54			TV-MA	Maik needs to play marriage counselor if he has any hope of robbing a bank. Meanwhile the police want to compare Maik's prints to those on the train.
=HYPERLINK("https://www.pbs.org/video/episode-3-pxduht/";"St. Maik, S01E03, You Must Now Kiss the Bride")			00:46:25			TV-MA	Maik prepares for his first marriage ceremony, and the husband-to-be is making counterfeit money. Has Maik found a way out of his own problems?
=HYPERLINK("https://www.pbs.org/video/episode-4-zrvxxq/";"St. Maik, S01E04, What Women Want")			00:44:51			TV-MA	The golden monstrance is going to be loaned to the neighbouring village, but Maik is determined to prevent that from happening.
=HYPERLINK("https://www.pbs.org/video/episode-5-najivz/";"St. Maik, S01E05, Before the Procession Is After the Procession")			00:45:23			TV-MA	A soccer star is blamed for losing an important game and while Maik tries to defend him, he explores the true reason for his shrinking talent.
=HYPERLINK("https://www.pbs.org/video/episode-6-dufaxv/";"St. Maik, S01E06, All that Glitters Is not Gold")			00:44:18			TV-MA	To clear his debts and free his brother, Maik travels with the choir of Lauterberg to Berlin. He thinks about staying, but something upsets his plans.
=HYPERLINK("https://www.pbs.org/video/episode-7-qgk3jq/";"St. Maik, S01E07, Two and a Half Men and a Baby")			00:45:38			TV-MA	A baby suddenly appears among Kevin?s stolen goods. When Maria steps in to care for the child, she is reminded of her own past.
=HYPERLINK("https://www.pbs.org/video/episode-8-3uqi0m/";"St. Maik, S01E08, Naughty or Nice")			00:44:55			TV-MA	When the village finds out about the cafe owner?s daughter's history, the inhabitants stop visiting the cafe and Maik tries to reason with them.
=HYPERLINK("https://www.pbs.org/video/episode-9-kj2kac/";"St. Maik, S01E09, And Forgive Us our Trespasses")			00:44:54			TV-MA	After a valuable painting is stolen from the church, Maik finds out that an old acquaintance is being blackmailed.
=HYPERLINK("https://www.pbs.org/video/episode-10-1dtitb/";"St. Maik, S01E10, Mad Cow 2.0")			00:44:18			TV-MA	Maik is fed up with Lauterberg and wants to run away with Kevin once and for all.
=HYPERLINK("https://www.pbs.org/video/schluckauf-im-hirn-hiccoughs-in-the-brain-llczgj/";"St. Maik, S02E01, Hiccoughs in the Brain")			00:44:15			TV-MA	Maik wakes up and doesn't remember Lauterberg. Kevin hatches a plan to get rid of Jurek.
=HYPERLINK("https://www.pbs.org/video/erleuchtung-garantiert-enlightenment-guaranteed-qk6zty/";"St. Maik, S02E02, Enlightenment Guaranteed")			00:46:59			TV-MA	Maik and Kevin get creative to steal money from the church repair fund.
=HYPERLINK("https://www.pbs.org/video/falsche-pfarrer-kusst-man-nicht-dont-kiss-fake-priests-klf968/";"St. Maik, S02E03, Don't Kiss Fake Priests")			00:46:43			TV-MA	Maik is accused of not being true to his vow of celibacy, jeopardizing his plans.
=HYPERLINK("https://www.pbs.org/video/wiedervereinigung-reunification-jsqmx9/";"St. Maik, S02E04, Reunification")			00:45:04			TV-MA	A fundraising gala gives Maik an opportunity to get close to Eva.
=HYPERLINK("https://www.pbs.org/video/holzbock-su-sauer-sweet-and-sour-woodworm-rajmlx/";"St. Maik, S02E05, Sweet and Sour Woodworm")			00:46:12			TV-MA	Maik creates a fake pest control company to win the bid to repair the church roof.
=HYPERLINK("https://www.pbs.org/video/unentdeckte-empfangnis-imaginary-concepisodetion-rwpmzj/";"St. Maik, S02E06, Imaginary Conception")			00:45:09			TV-MA	Maik and Kevin must find a way to make it look like the church is undergoing renovations.
=HYPERLINK("https://www.pbs.org/video/virgin-mary-fur-ein-halleluja-a-virgin-mary-for-a-halleluj-hkcdhd/";"St. Maik, S02E07, A Virgin Mary for a Hallelujah")			00:44:23			TV-MA	The bank manager has amnesia! Funds are frozen until she recalls her authorization code.
=HYPERLINK("https://www.pbs.org/video/mit-50-dildos-nach-panama-to-panama-with-50-dildos-xrpo6a/";"St. Maik, S02E08, To Panama with 50 Dildos")			00:44:27			TV-MA	After being dragged to Sven’s bachelor party, Maik wakes to a suitcase full of…not money.
=HYPERLINK("https://www.pbs.org/video/sie-ist-wieder-da-shes-back-1enf64/";"St. Maik, S02E09, She's Back!")			00:44:22			TV-MA	On his way to get tickets to Panama, Maik is run over. Eva and Sven begin to have doubts.
=HYPERLINK("https://www.pbs.org/video/padre-mobile-oder-den-letzten-beien-die-hunde-padre-mobil-70kqan/";"St. Maik, S02E10, Padre Mobile or Dog Eat Dog")			00:44:29			TV-MA	Ulrich has Maik at gunpoint, but Maria is there to save him.
=HYPERLINK("https://www.pbs.org/video/a-brother-for-a-brother-gm2kaj/";"St. Maik, S03E01, A Brother for a Brother")			00:46:23			TV-MA	After Maik's arrest, he receives an unexpected visit to prison. Katja Marusic, an old acquaintance from Berlin, helps get him out again – but there are strings attached.
=HYPERLINK("https://www.pbs.org/video/and-then-there-was-light-s8y5f0/";"St. Maik, S03E02, And then There Was Light")			00:44:51			TV-MA	Fireman Fritz is happily in love, but Maik discovers what Fritz's new girlfriend Zoe is hiding: her true identity! Kevin resolutely tries to deepen his relationship with Simone, but one embarrassment follows another.
=HYPERLINK("https://www.pbs.org/video/a-terribly-nice-family-lnebwa/";"St. Maik, S03E03, A Terribly Nice Family")			00:45:37			TV-MA	Maik and Eva need to supervise the meeting between Katja and her drug supplier but they can’t agree on a plan. Meanwhile, the Schafer patriarch arrives in Lauterberg, and while Kevin is happy about Uwe's arrival, Maik doesn't trust his father.
=HYPERLINK("https://www.pbs.org/video/is-on-it-again-ytpwux/";"St. Maik, S03E04, Is On It Again")			00:45:16			TV-MA	Maik organizes a charity run to smuggle Eva out of town under the eyes of Katja's men. Uwe has discovered Maik's drug hiding place and puts Maik under tough pressure.
=HYPERLINK("https://www.pbs.org/video/the-only-decent-man-in-the-church-rk2iim/";"St. Maik, S03E05, The Only Decent Man in the Church")			00:46:14			TV-MA	The tent camp for the confirmation candidates is coming up, and Maik uses the opportunity to delay the packaging of the drugs. In the tent camp, Emanuel's obnoxious niece Julia makes life difficult for everyone. Only Maik recognizes what's behind Julia's hard façade. Maik confesses to Eva that Uwe is his father. Meanwhile, Uwe manages to divide the brothers Maik and Kevin more and more.
=HYPERLINK("https://www.pbs.org/video/the-doctor-women-trust-0ih2xs/";"St. Maik, S03E06, The Doctor Women Trust")			00:47:10			TV-MA	When Dr. Sven Keiser gets a visit from an angry ex-lover, he doubts his sanity – until he uncovers an amazing family secret. Maik and Eva intercept Katja's delivery and find her drug money.
=HYPERLINK("https://www.pbs.org/video/a-miracle-isnt-the-solution-kmdeyu/";"St. Maik, S03E07, A Miracle Isn’t the Solution")			00:47:32			TV-MA	When the drunken Thomas wants to pick up his son, Maik gets caught in the middle. A miraculous apparition in the church threatens to expose Maik's ecclesiastical cocaine-hiding place. Uwe shows Kevin his true face.
=HYPERLINK("https://www.pbs.org/video/amen-dude-0ttntg/";"St. Maik, S03E08, Amen, Dude!")			00:44:17			TV-MA	It's Easter, and Katja has taken Kevin hostage. Maik, Eva and Maria hatch a plan to free Kevin and corner Katja, and in this final fight, Maik needs all his tricks – and all of Lauterberg.
=HYPERLINK("https://www.pbs.org/video/episode-4-61cozg/";"Stanley, S01E04, DNA of a Murderer")			00:56:02			TV-MA	An artisan baker is found dead after receiving death threats. Is it a case of revenge or is the killer closer to home? Professor T uses his criminological insight to help the police identify the murderer.
=HYPERLINK("https://www.pbs.org/show/good-apprentice/";"The Good Apprentice")	2	24		Drama	Italian		In Rome, Alice is a medical student who falls in love with forensic medicine. Can she manage her private life at the same time she’s struggling to be a great medical examiner? In Italian.
=HYPERLINK("https://www.pbs.org/video/heart-on-hold-part-1-sindrome-da-cuore-sospeso-premiere-qisr1s/";"The Good Apprentice, S01E01, Heart On Hold Part 1")			00:45:42			TV-MA	Meet Alice: a clumsy but devoted medical student, drawn to forensics by a family tragedy.
=HYPERLINK("https://www.pbs.org/video/heart-on-hold-part-2-sindrome-da-cuore-sospeso-seconda-1z8pu7/";"The Good Apprentice, S01E02, Heart On Hold Part 2")			00:59:10			TV-MA	Alice's determination is the key to discovering what happened to Tamara.
=HYPERLINK("https://www.pbs.org/video/the-apprentice-lallieva-vu2jrf/";"The Good Apprentice, S01E03, The Apprentice")			00:59:16			TV-MA	A woman Alice met only hours before is found dead in her house.
=HYPERLINK("https://www.pbs.org/video/skin-deep-secrets-segreti-a-fior-di-pelle-irgw2x/";"The Good Apprentice, S01E04, Skin Deep Secrets")			01:00:44			TV-MA	The police are accused of killing a man in custody. Alice seeks out the truth.
=HYPERLINK("https://www.pbs.org/video/a-dip-in-the-heart-un-tuffo-al-cuore-srdisc/";"The Good Apprentice, S01E05, A Dip in the Heart")			00:54:08			TV-MA	A young athlete mysteriously dies during diving practice.
=HYPERLINK("https://www.pbs.org/video/forever-beautiful-per-sempre-bella-jocio1/";"The Good Apprentice, S01E06, Forever Beautiful")			00:56:52			TV-MA	An anesthetic mishap leads to an accidental death. Alice suspects foul play.
=HYPERLINK("https://www.pbs.org/video/horn-of-africa-corno-dafrica-4rml7y/";"The Good Apprentice, S01E07, Horn of Africa")			01:01:37			TV-MA	A human rights activist is found dead, disguised as a prostitute.
=HYPERLINK("https://www.pbs.org/video/final-run-lultimo-jogging-ghoppo/";"The Good Apprentice, S01E08, Final Run")			00:53:49			TV-MA	A lawyer is found dead in a park. Alice's extension means long nights in the library.
=HYPERLINK("https://www.pbs.org/video/a-divided-heart-un-cuore-a-meta-qadaf1/";"The Good Apprentice, S01E09, A Divided Heart")			00:57:11			TV-MA	Claudio and Alice go to a medical conference together.
=HYPERLINK("https://www.pbs.org/video/bones-ossa-2wdarg/";"The Good Apprentice, S01E10, Bones")			00:59:48			TV-MA	During renovations, the skeleton of a girl who went missing years ago is discovered.
=HYPERLINK("https://www.pbs.org/video/a-secret-isnt-forever-un-segreto-non-e-per-sempre-ovx5ju/";"The Good Apprentice, S01E11, A Secret Isn’t Forever")			01:02:24			TV-MA	An author’s death leaves questions about his mental state – and his heirs.
=HYPERLINK("https://www.pbs.org/video/what-i-dont-know-about-you-quello-che-non-so-di-te-smizrb/";"The Good Apprentice, S01E12, What I Don’t Know About You")			01:06:46			TV-MA	Alice and Claudio are called to investigate what looks like a suicide.
=HYPERLINK("https://www.pbs.org/video/the-princess-bones-otceak/";"The Good Apprentice, S02E01, The Princess’ Bones")			00:55:06			TV-MA	Alice is tasked with mentoring a new student, Erika.
=HYPERLINK("https://www.pbs.org/video/the-time-of-a-heartbeat-tqllrj/";"The Good Apprentice, S02E02, The Time of a Heartbeat")			00:53:22			TV-MA	Ambra's disappearance has worried Claudio, making Alice suspicious.
=HYPERLINK("https://www.pbs.org/video/a-long-cruel-summer-6yftfy/";"The Good Apprentice, S02E03, A Long Cruel Summer")			00:53:54			TV-MA	Alice risks being caught up in Claudio and Sergio's war.
=HYPERLINK("https://www.pbs.org/video/against-the-wind-kn6lwv/";"The Good Apprentice, S02E04, Against the Wind")			00:54:05			TV-MA	A crime on a boat brings Sergio and Alice closer together.
=HYPERLINK("https://www.pbs.org/video/the-red-acarus-fefnpg/";"The Good Apprentice, S02E05, The Red Acarus")			00:48:08			TV-MA	Claudio is behaving worse than ever as Sergio continues to court Alice.
=HYPERLINK("https://www.pbs.org/video/prison-blues-shp2vy/";"The Good Apprentice, S02E06, Prison Blues")			00:49:36			TV-MA	Alice accepts Sergio’s invitation for a weekend away, but things don't go as planned.
=HYPERLINK("https://www.pbs.org/video/the-gangway-qwojnc/";"The Good Apprentice, S02E07, The Gangway")			00:49:43			TV-MA	Alice fears Sergio is using her to get to Claudio. Meanwhile, a student is found dead.
=HYPERLINK("https://www.pbs.org/video/beyond-suspicion-9dullk/";"The Good Apprentice, S02E08, Beyond Suspicion")			00:49:20			TV-MA	A surgeon is killed during a break-in. Alice suspects that Claudio is hiding something.
=HYPERLINK("https://www.pbs.org/video/the-american-apostle-mdvoqf/";"The Good Apprentice, S02E09, The American Apostle")			00:48:00			TV-MA	Just when everything seems to be working for Alice and Claudio, Arthur returns to Rome.
=HYPERLINK("https://www.pbs.org/video/mortal-talent-nj4qjs/";"The Good Apprentice, S02E10, Mortal Talent")			00:54:22			TV-MA	The death of a young oboist leads Alice down a path of jealousy, envy and ambition.
=HYPERLINK("https://www.pbs.org/video/omega-as-in-murder-34rmwf/";"The Good Apprentice, S02E11, Omega as In Murder")			00:46:26			TV-MA	Claudio risks disappointment, betting his future on being the Institute’s next director.
=HYPERLINK("https://www.pbs.org/video/blind-race-zzssyd/";"The Good Apprentice, S02E12, Blind Race")			00:57:13			TV-MA	A running coach is found dead at the track. The Institute’s new director is announced.
=HYPERLINK("https://www.pbs.org/show/vienna-blood/";"Vienna Blood")	3	18		Drama	English		1900s Vienna is a hotbed of philosophy, science and art. Dr. Max Liebermann's extraordinary skills of perception and Detective Inspector Oskar Rheinhardt's determination lead them to some of the city's most mysterious and deadly cases.
=HYPERLINK("https://www.pbs.org/video/episode-1-nyxuct/";"Vienna Blood, S01E01, Episode 1")			00:45:24			TV-14	Inspector Oskar Rheinhardt calls upon Dr. Max Liebermann, a student of Freud, to help investigate the murder of a beautiful young medium. The mysterious circumstances of the case suggest a supernatural power is at work.
=HYPERLINK("https://www.pbs.org/video/episode-2-uowewl/";"Vienna Blood, S01E02, Episode 2")			00:46:10			TV-14	Max employs his psychoanalytic training to probe murder suspects’ minds. Eventually, a thread emerges that takes Max and Oskar throughout Vienna. Solving the supernatural conundrum will threaten Oskar’s career and ultimately Max’s life.
=HYPERLINK("https://www.pbs.org/video/episode-3-85qv2l/";"Vienna Blood, S01E03, Episode 3")			00:47:02			TV-14	Oskar asks Max to help investigate a grotesque series of murders in Vienna’s slums, where the victims are seemingly chosen at random. The killer’s gruesome calling cards are vicious mutilation with a military blade and a penchant for arcane symbols.
=HYPERLINK("https://www.pbs.org/video/episode-4-bez0jd/";"Vienna Blood, S01E04, Episode 4")			00:44:30			TV-14	Their latest investigation draws Max and Oskar into the sphere of nationalistic groups who despise Vienna’s immigrants. Max’s fiancée is provoked into taking daring risks before the murderer’s shocking rationale is finally revealed.
=HYPERLINK("https://www.pbs.org/video/episode-5-gygsz9/";"Vienna Blood, S01E05, Episode 5")			00:47:35			TV-14	When his nephew, a student at a military school, suffers a breakdown after a fellow cadet’s death, Max calls on Oskar for help. The school prepares a new generation of military officers, but its barbaric traditions are hidden from the outside world.
=HYPERLINK("https://www.pbs.org/video/episode-6-kshepn/";"Vienna Blood, S01E06, Episode 6")			00:43:50			TV-14	Suspicion at the military school falls on an elite group of cadets with a penchant for sadism and dangerous games. Solving the case will have a devastating impact on both Oskar and Max’s professional lives.
=HYPERLINK("https://www.pbs.org/video/episode-1-the-melancholy-countess-part-1-ixux5y/";"Vienna Blood, S02E01, Episode 1 | The Melancholy Countess Part 1")			00:48:36			TV-14	When a depressed Hungarian countess drowns in the bath, it looks like suicide. Intense scrutiny falls on her psychoanalyst, Max. Oskar teams up with Max to solve the riddle of the countess's death and clear Max's professional reputation.
=HYPERLINK("https://www.pbs.org/video/episode-2-the-melancholy-countess-part-2-vqpfaz/";"Vienna Blood, S02E02, Episode 2 | The Melancholy Countess Part 2")			00:46:51			TV-14	Circumstantial evidence points to the countess's young friend having poisoned her, but without a motive, Oskar and Max must widen the search. A breakthrough in Max's analysis of the countess's dreams opens a new line of investigation.
=HYPERLINK("https://www.pbs.org/video/episode-3-the-devils-kiss-part-1-a6e72c/";"Vienna Blood, S02E03, Episode 3 | The Devil’s Kiss Part 1")			00:45:09			TV-14	A beggar girl finds a mutilated corpse in the slums. Strasser warns Oskar that the investigation is not their concern, but when Oskar receives anonymous messages relating to the murder, he can't resist delving further.
=HYPERLINK("https://www.pbs.org/video/episode-4-the-devils-kiss-part-2-fqky8h/";"Vienna Blood, S02E04, Episode 4 | The Devil's Kiss Part 2")			00:46:24			TV-14	Oskar instigates a surveillance operation to catch the assassin and uncovers an intricate foreign plot. Can Max and Oskar defuse the scheme in time to save innocent lives? Meanwhile, Max's personal life faces yet more complications.
=HYPERLINK("https://www.pbs.org/video/episode-5-darkness-rising-part-1-vizxn6/";"Vienna Blood, S02E05, Episode 5 | Darkness Rising Part 1")			00:46:24			TV-14	A monk is found brutally murdered in the monastery. Suspicion falls on a religious Jew who recently reprimanded the monk for spreading anti-Semitic rhetoric. The scandal reaches Clara, who pleads to her ex-fiance Max for help.
=HYPERLINK("https://www.pbs.org/video/darkness-rising-part-2-9kcemf/";"Vienna Blood, S02E06, Episode 6 | Darkness Rising Part 2")			00:45:31			TV-14	Max discovers a clue that reveals a hint at the murdered monk's behavior. The atmosphere intensifies when another brother is found dead. To untangle the truth, Max will need to become acquainted with the devil dressed in all his finery.
=HYPERLINK("https://www.pbs.org/video/episode-1-deadly-communion-part-1-5wvync/";"Vienna Blood, S03E01, Episode 1 | Deadly Communion Part 1")			00:46:38			TV-14	Max Liebermann is enjoying success as a published author when the discovery of a murder in a luxury fashion house plunges him into the midst of a baffling case.
=HYPERLINK("https://www.pbs.org/video/episode-2-deadly-communion-part-2-g3ikve/";"Vienna Blood, S03E02, Episode 2 | Deadly Communion Part 2")			00:46:21			TV-MA	The search for the killer of two young beautiful women continues under the ever-present fear that there will be more victims. Oskar's friendship with a lady he meets through the investigation brings a smile to his face. But as the killer reaches out to Max, Oskar becomes deeply unsettled by the murderer's conviction that he is an artist who brings a beautiful end to his victims' lives.
=HYPERLINK("https://www.pbs.org/video/episode-3-the-god-of-shadows-part-1-qbv7px/";"Vienna Blood, S03E03, Episode 3 | The God of Shadows Part 1")			00:50:36			TV-MA	Max Liebermann applies his neurological expertise to a man suffering from delusions, a retired soldier who served in the Boxer Rebellion. Captain Steiner is convinced that he is cursed and tortured by vengeful spirits operating in the shadows.
=HYPERLINK("https://www.pbs.org/video/episode-4-the-god-of-shadows-part-2-sevbd1/";"Vienna Blood, S03E04, Episode 4 | The God of Shadows Part 2")			00:44:16			TV-MA	Max and Oskar spend the night at the veteran soldiers' home where Steiner lived. Tracing the shadows of Captain Steiner's movements, leads to events that happened nearly ten years earlier in Peking.
=HYPERLINK("https://www.pbs.org/video/episode-5-death-is-now-a-welcome-guest-part-1-xtxmf4/";"Vienna Blood, S03E05, Episode 5 | Death is Now a Welcome Guest Part 1")			00:46:35			TV-14	It’s late spring, 1908, and the mythical wonder and intrigue of the new world of cinema has captured the imagination of the Viennese public. When tragedy strikes at the premiere of a silent film, Max and Oskar find themselves investigating the death of Ida Rego, an actress who lost and then regained her eyesight not long before her death.
=HYPERLINK("https://www.pbs.org/video/episode-6-death-is-now-a-welcome-guest-part-2-yyahh9/";"Vienna Blood, S03E06, Episode 6 | Death is Now a Welcome Guest Part 2")			00:48:09			TV-14	Some aspects of Ida's complicated life remain unclear and her missing handbag still can't be found. An attack on another actor turns the spotlight of Max and Oskar's investigation onto Ida Rego's poisoner. They now search in the direction of men obsessed with Ida's rival, Arianna Amsel.
